-318.10854	21367.10854	468.00904	1.71461E-4
-317.17239	21366.17239	468.02955	1.25861E-4
-316.23454	21365.23454	468.05009	1.02891E-4
-315.29811	21364.29811	468.07061	1.3579E-4
-314.3622	21363.3622	468.09111	1.10833E-4
-313.42594	21362.42594	468.11163	1.28429E-4
-312.48975	21361.48975	468.13214	1.60641E-4
-311.55365	21360.55365	468.15266	1.56293E-4
-310.61807	21359.61807	468.17317	1.48292E-4
-309.68213	21358.68213	468.19368	1.89451E-4
-308.74627	21357.74627	468.2142	1.61522E-4
-307.81094	21356.81094	468.2347	1.66141E-4
-306.87525	21355.87525	468.25522	1.33579E-4
-305.94097	21354.94097	468.2757	1.47495E-4
-305.00544	21354.00544	468.29622	1.38509E-4
-304.07044	21353.07044	468.31672	1.91569E-4
-303.13507	21352.13507	468.33724	1.30497E-4
-302.19979	21351.19979	468.35776	2.07089E-4
-301.26636	21350.26636	468.37823	1.56316E-4
-300.33124	21349.33124	468.39875	1.76512E-4
-299.3962	21348.3962	468.41926	1.7184E-4
-298.46169	21347.46169	468.43977	1.64518E-4
-297.52815	21346.52815	468.46025	9.49007E-5
-296.59336	21345.59336	468.48077	1.52531E-4
-295.65865	21344.65865	468.50128	1.20042E-4
-294.72579	21343.72579	468.52176	1.63075E-4
-293.79125	21342.79125	468.54228	1.2629E-4
-292.85811	21341.85811	468.56276	1.0243E-4
-291.92417	21340.92417	468.58327	1.13004E-4
-290.9912	21339.9912	468.60375	6.66508E-5
-290.05698	21339.05698	468.62427	1.20906E-4
-289.12462	21338.12462	468.64475	4.2476E-5
-288.19056	21337.19056	468.66526	1.37401E-4
-287.25792	21336.25792	468.68575	1.09266E-4
-286.32447	21335.32447	468.70625	6.46073E-5
-285.39198	21334.39198	468.72674	9.96392E-5
-284.45825	21333.45825	468.74726	1.06893E-4
-283.52638	21332.52638	468.76773	1.19102E-4
-282.59414	21331.59414	468.78822	1.30646E-4
-281.66066	21330.66066	468.80873	9.1309E-5
-280.72903	21329.72903	468.82921	1.17056E-4
-279.79703	21328.79703	468.8497	1.69214E-4
-278.86512	21327.86512	468.87018	1.37817E-4
-277.93197	21326.93197	468.8907	1.02468E-4
-277.00066	21326.00066	468.91117	1.16643E-4
-276.06899	21325.06899	468.93166	1.50613E-4
-275.13741	21324.13741	468.95215	9.11952E-5
-274.20635	21323.20635	468.97262	1.45281E-4
-273.27493	21322.27493	468.99311	1.1689E-4
-272.34403	21321.34403	469.01359	1.77878E-4
-271.41144	21320.41144	469.0341	1.46852E-4
-270.48026	21319.48026	469.05459	1.74847E-4
-269.54916	21318.54916	469.07507	1.06919E-4
-268.61859	21317.61859	469.09555	1.41831E-4
-267.68766	21316.68766	469.11604	1.81344E-4
-266.7568	21315.7568	469.13652	1.09168E-4
-265.82647	21314.82647	469.157	1.20676E-4
-264.89711	21313.89711	469.17745	1.88821E-4
-263.96694	21312.96694	469.19793	1.05488E-4
-263.03642	21312.03642	469.21842	1.16333E-4
-262.10597	21311.10597	469.2389	2.16039E-4
-261.17605	21310.17605	469.25938	1.61703E-4
-260.24576	21309.24576	469.27987	1.06071E-4
-259.31689	21308.31689	469.30032	1.86976E-4
-258.38721	21307.38721	469.3208	1.70827E-4
-257.45716	21306.45716	469.34129	1.76387E-4
-256.5272	21305.5272	469.36177	1.10599E-4
-255.59909	21304.59909	469.38222	1.45424E-4
-254.6693	21303.6693	469.40271	1.60846E-4
-253.73958	21302.73958	469.42319	1.92035E-4
-252.81171	21301.81171	469.44364	1.76231E-4
-251.88216	21300.88216	469.46412	2.22188E-4
-250.95269	21299.95269	469.48461	2.1558E-4
-250.02506	21299.02506	469.50506	2.37872E-4
-249.09575	21298.09575	469.52554	1.56079E-4
-248.16829	21297.16829	469.54599	1.79686E-4
-247.23914	21296.23914	469.56648	2.279E-4
-246.3114	21295.3114	469.58693	2.95785E-4
-245.38285	21294.38285	469.60741	2.62597E-4
-244.45527	21293.45527	469.62787	2.63862E-4
-243.52777	21292.52777	469.64832	3.19243E-4
-242.59947	21291.59947	469.6688	3.51978E-4
-241.67213	21290.67213	469.68926	2.87001E-4
-240.74355	21289.74355	469.70974	2.96128E-4
-239.81681	21288.81681	469.73019	3.29178E-4
-238.88971	21287.88971	469.75065	3.79255E-4
-237.96314	21286.96314	469.7711	3.74929E-4
-237.03488	21286.03488	469.79158	4.04344E-4
-236.10803	21285.10803	469.81204	3.8888E-4
-235.18169	21284.18169	469.83249	4.39894E-4
-234.255	21283.255	469.85294	3.87107E-4
-233.32883	21282.32883	469.87339	4.03078E-4
-232.40098	21281.40098	469.89388	4.08244E-4
-231.47453	21280.47453	469.91433	3.1655E-4
-230.5486	21279.5486	469.93478	4.21187E-4
-229.62231	21278.62231	469.95524	3.95926E-4
-228.6961	21277.6961	469.97569	4.73367E-4
-227.77041	21276.77041	469.99614	4.74592E-4
-226.84437	21275.84437	470.0166	4.66989E-4
-225.91884	21274.91884	470.03705	4.35867E-4
-224.99295	21273.99295	470.0575	4.2633E-4
-224.06715	21273.06715	470.07796	4.33461E-4
-223.14186	21272.14186	470.09841	4.25234E-4
-222.21622	21271.21622	470.11886	3.69962E-4
-221.2911	21270.2911	470.13931	3.20912E-4
-220.36693	21269.36693	470.15974	3.19889E-4
-219.44153	21268.44153	470.1802	3.48258E-4
-218.51665	21267.51665	470.20064	3.18496E-4
-217.59141	21266.59141	470.2211	2.56747E-4
-216.66669	21265.66669	470.24155	2.82501E-4
-215.74293	21264.74293	470.26197	2.92255E-4
-214.81793	21263.81793	470.28243	2.70023E-4
-213.89345	21262.89345	470.30288	2.28545E-4
-212.96993	21261.96993	470.32331	2.40586E-4
-212.04561	21261.04561	470.34375	1.43013E-4
-211.12093	21260.12093	470.36421	2.13448E-4
-210.19765	21259.19765	470.38464	3.15499E-4
-209.27357	21258.27357	470.40509	2.15673E-4
-208.34914	21257.34914	470.42554	2.30968E-4
-207.42654	21256.42654	470.44596	1.5563E-4
-206.50226	21255.50226	470.46642	1.63432E-4
-205.57983	21254.57983	470.48684	1.32448E-4
-204.65571	21253.65571	470.50729	1.60129E-4
-203.73299	21252.73299	470.52772	1.49355E-4
-202.8108	21251.8108	470.54814	1.79959E-4
-201.88692	21250.88692	470.56859	1.60064E-4
-200.96488	21249.96488	470.58901	1.86098E-4
-200.04117	21249.04117	470.60947	1.33318E-4
-199.11885	21248.11885	470.6299	9.78088E-5
-198.19706	21247.19706	470.65032	1.0333E-4
-197.27358	21246.27358	470.67077	1.10152E-4
-196.35195	21245.35195	470.69119	1.78161E-4
-195.42995	21244.42995	470.71162	1.2314E-4
-194.50847	21243.50847	470.73204	8.0172E-5
-193.58532	21242.58532	470.75249	1.48158E-4
-192.66356	21241.66356	470.77292	1.45861E-4
-191.74233	21240.74233	470.79334	1.58201E-4
-190.82073	21239.82073	470.81377	1.10699E-4
-189.89966	21238.89966	470.83418	1.06131E-4
-188.97822	21237.97822	470.85461	9.31123E-5
-188.05731	21237.05731	470.87503	1.32434E-4
-187.13603	21236.13603	470.89546	7.58603E-5
-186.21527	21235.21527	470.91588	1.28499E-4
-185.29416	21234.29416	470.9363	1.18083E-4
-184.37312	21233.37312	470.95673	1.29764E-4
-183.4526	21232.4526	470.97715	3.91101E-5
-182.53173	21231.53173	470.99758	1.23558E-4
-181.61137	21230.61137	471.01799	9.00892E-5
-180.69065	21229.69065	471.03842	1.09886E-4
-179.77046	21228.77046	471.05884	1.48509E-4
-178.8499	21227.8499	471.07927	6.44061E-5
-177.92986	21226.92986	471.09969	1.16658E-4
-177.01078	21226.01078	471.12008	1.73765E-4
-176.09046	21225.09046	471.14051	1.50376E-4
-175.17066	21224.17066	471.16093	1.71122E-4
-174.25051	21223.25051	471.18136	1.46767E-4
-173.33218	21222.33218	471.20175	9.87389E-5
-172.41218	21221.41218	471.22217	5.59129E-5
-171.4927	21220.4927	471.24259	2.76751E-4
-170.57418	21219.57418	471.26299	1.88517E-4
-169.65486	21218.65486	471.28341	1.48614E-4
-168.73518	21217.73518	471.30384	1.08722E-4
-167.81733	21216.81733	471.32423	3.04153E-4
-166.89781	21215.89781	471.34465	3.44623E-4
-165.98013	21214.98013	471.36504	1.30713E-4
-165.06076	21214.06076	471.38547	7.17287E-5
-164.14324	21213.14324	471.40586	6.32965E-5
-163.22403	21212.22403	471.42629	9.60025E-5
-162.30623	21211.30623	471.44668	1.79546E-4
-161.38762	21210.38762	471.4671	9.2091E-5
-160.46997	21209.46997	471.4875	7.55661E-5
-159.55284	21208.55284	471.50789	1.09548E-4
-158.63404	21207.63404	471.52832	8.04013E-5
-157.71706	21206.71706	471.54871	1.1049E-4
-156.79973	21205.79973	471.5691	9.04116E-5
-155.88161	21204.88161	471.58952	1.4314E-4
-154.96443	21203.96443	471.60992	1.11093E-4
-154.04778	21203.04778	471.63031	1.69303E-4
-153.13076	21202.13076	471.65071	9.97429E-5
-152.21295	21201.21295	471.67113	1.48561E-4
-151.2961	21200.2961	471.69153	1.82493E-4
-150.37976	21199.37976	471.71191	2.03483E-4
-149.46306	21198.46306	471.73231	2.06042E-4
-148.54689	21197.54689	471.7527	1.181E-4
-147.63035	21196.63035	471.7731	2.31195E-4
-146.71433	21195.71433	471.79349	1.5232E-4
-145.79795	21194.79795	471.81389	2.14979E-4
-144.88208	21193.88208	471.83428	1.4065E-4
-143.96586	21192.96586	471.85467	2.37209E-4
-143.05016	21192.05016	471.87506	1.88088E-4
-142.1341	21191.1341	471.89546	1.97427E-4
-141.21855	21190.21855	471.91585	1.87392E-4
-140.30264	21189.30264	471.93625	2.65492E-4
-139.38726	21188.38726	471.95664	2.45121E-4
-138.47151	21187.47151	471.97704	3.1706E-4
-137.55628	21186.55628	471.99742	2.67968E-4
-136.642	21185.642	472.01779	3.28914E-4
-135.72693	21184.72693	472.03818	3.42421E-4
-134.8115	21183.8115	472.05858	2.95602E-4
-133.89659	21182.89659	472.07897	2.85887E-4
-132.98263	21181.98263	472.09934	3.22613E-4
-132.06787	21181.06787	472.11973	2.91938E-4
-131.15276	21180.15276	472.14013	4.1151E-4
-130.23816	21179.23816	472.16052	3.69549E-4
-129.32452	21178.32452	472.18088	4.70707E-4
-128.41008	21177.41008	472.20127	4.87081E-4
-127.49659	21176.49659	472.22164	3.62958E-4
-126.58231	21175.58231	472.24203	4.00928E-4
-125.66898	21174.66898	472.2624	4.80123E-4
-124.75486	21173.75486	472.28279	5.31596E-4
-123.84168	21172.84168	472.30316	5.60511E-4
-122.92772	21171.92772	472.32355	3.88479E-4
-122.0147	21171.0147	472.34392	4.84377E-4
-121.1009	21170.1009	472.36431	4.50832E-4
-120.18804	21169.18804	472.38467	3.33282E-4
-119.27439	21168.27439	472.40506	4.34942E-4
-118.36169	21167.36169	472.42543	4.58054E-4
-117.44951	21166.44951	472.44579	3.71762E-4
-116.53565	21165.53565	472.46619	3.87155E-4
-115.62363	21164.62363	472.48655	3.6716E-4
-114.71168	21163.71168	472.50691	3.58427E-4
-113.79937	21162.79937	472.52728	3.83786E-4
-112.88627	21161.88627	472.54767	4.80844E-4
-111.97413	21160.97413	472.56804	4.39306E-4
-111.06249	21160.06249	472.5884	3.34129E-4
-110.1505	21159.1505	472.60877	3.16406E-4
-109.23903	21158.23903	472.62913	4.89589E-4
-108.32719	21157.32719	472.64949	5.10733E-4
-107.41587	21156.41587	472.66985	3.56765E-4
-106.5042	21155.5042	472.69022	3.30054E-4
-105.59303	21154.59303	472.71058	4.79374E-4
-104.68151	21153.68151	472.73095	4.23748E-4
-103.77051	21152.77051	472.75131	3.0616E-4
-102.85958	21151.85958	472.77167	3.34696E-4
-101.9483	21150.9483	472.79204	2.28066E-4
-101.03753	21150.03753	472.8124	2.20011E-4
-100.1264	21149.1264	472.83277	1.83072E-4
-99.21579	21148.21579	472.85313	1.84973E-4
-98.30482	21147.30482	472.8735	3.19075E-4
-97.39436	21146.39436	472.89386	2.32087E-4
-96.48485	21145.48485	472.9142	2.40718E-4
-95.57456	21144.57456	472.93456	2.02517E-4
-94.66433	21143.66433	472.95492	2.30072E-4
-93.75376	21142.75376	472.97529	1.54365E-4
-92.845	21141.845	472.99562	2.43798E-4
-91.93458	21140.93458	473.01599	1.76765E-4
-91.02467	21140.02467	473.03634	2.24181E-4
-90.11571	21139.11571	473.05668	2.99148E-4
-89.20596	21138.20596	473.07704	2.49759E-4
-88.29585	21137.29585	473.09741	2.6062E-4
-87.38756	21136.38756	473.11774	2.2054E-4
-86.47805	21135.47805	473.1381	2.61193E-4
-85.56948	21134.56948	473.15844	2.50589E-4
-84.66012	21133.66012	473.1788	3.16206E-4
-83.75171	21132.75171	473.19914	2.55647E-4
-82.8425	21131.8425	473.2195	2.12391E-4
-81.93468	21130.93468	473.23983	2.40534E-4
-81.0252	21130.0252	473.2602	2.01133E-4
-80.11754	21129.11754	473.28053	1.75824E-4
-79.20952	21128.20952	473.30087	1.87321E-4
-78.3007	21127.3007	473.32123	2.60246E-4
-77.39284	21126.39284	473.34157	2.12225E-4
-76.48549	21125.48549	473.3619	1.83409E-4
-75.57691	21124.57691	473.38226	2.49589E-4
-74.66928	21123.66928	473.4026	3.1927E-4
-73.76216	21122.76216	473.42293	3.6719E-4
-72.85468	21121.85468	473.44327	2.87216E-4
-71.94772	21120.94772	473.4636	2.98687E-4
-71.0391	21120.0391	473.48397	3.33486E-4
-70.13229	21119.13229	473.5043	2.43642E-4
-69.22556	21118.22556	473.52463	3.29245E-4
-68.31848	21117.31848	473.54497	2.44856E-4
-67.41191	21116.41191	473.5653	2.25018E-4
-66.50498	21115.50498	473.58564	3.01009E-4
-65.59856	21114.59856	473.60597	2.86279E-4
-64.69222	21113.69222	473.6263	2.73149E-4
-63.78552	21112.78552	473.64664	2.00636E-4
-62.87934	21111.87934	473.66697	2.90956E-4
-61.9728	21110.9728	473.68731	2.79107E-4
-61.06677	21110.06677	473.70764	3.26626E-4
-60.16082	21109.16082	473.72797	3.34881E-4
-59.25451	21108.25451	473.74831	3.14097E-4
-58.35002	21107.35002	473.76862	2.27916E-4
-57.44387	21106.44387	473.78896	3.19757E-4
-56.53823	21105.53823	473.80929	3.22905E-4
-55.63267	21104.63267	473.82962	2.92248E-4
-54.72805	21103.72805	473.84993	3.71928E-4
-53.82265	21102.82265	473.87026	3.73792E-4
-52.91732	21101.91732	473.89059	3.21463E-4
-52.01163	21101.01163	473.91093	3.32258E-4
-51.10776	21100.10776	473.93123	3.16599E-4
-50.20223	21099.20223	473.95157	3.31216E-4
-49.29851	21098.29851	473.97187	4.07643E-4
-48.39357	21097.39357	473.9922	3.24759E-4
-47.48828	21096.48828	474.01254	3.24398E-4
-46.58479	21095.58479	474.03284	3.62576E-4
-45.67965	21094.67965	474.05318	3.95967E-4
-44.77632	21093.77632	474.07348	4.32215E-4
-43.87177	21092.87177	474.09381	4.16559E-4
-42.96816	21091.96816	474.11412	4.88449E-4
-42.06506	21091.06506	474.13442	4.84888E-4
-41.16074	21090.16074	474.15476	5.14109E-4
-40.25737	21089.25737	474.17507	5.44914E-4
-39.3532	21088.3532	474.1954	5.68393E-4
-38.45041	21087.45041	474.2157	5.71506E-4
-37.54727	21086.54727	474.23601	7.26989E-4
-36.64464	21085.64464	474.25631	7.96557E-4
-35.74035	21084.74035	474.27665	8.18086E-4
-34.83787	21083.83787	474.29695	8.55191E-4
-33.93547	21082.93547	474.31725	9.05323E-4
-33.03271	21082.03271	474.33756	9.9709E-4
-32.13046	21081.13046	474.35786	0.00119
-31.22699	21080.22699	474.37819	0.00128
-30.32447	21079.32447	474.3985	0.00152
-29.42245	21078.42245	474.41881	0.00179
-28.52052	21077.52052	474.43911	0.00174
-27.61822	21076.61822	474.45942	0.00207
-26.71644	21075.71644	474.47972	0.00253
-25.8143	21074.8143	474.50003	0.00284
-24.91267	21073.91267	474.52033	0.00337
-24.01112	21073.01112	474.54063	0.00444
-23.10921	21072.10921	474.56094	0.00453
-22.20781	21071.20781	474.58124	0.00491
-21.30779	21070.30779	474.60152	0.00594
-20.40611	21069.40611	474.62183	0.00764
-19.50495	21068.50495	474.64213	0.00853
-18.60386	21067.60386	474.66243	0.00977
-17.70241	21066.70241	474.68274	0.0119
-16.80148	21065.80148	474.70304	0.01355
-15.90191	21064.90191	474.72331	0.01591
-15.0007	21064.0007	474.74362	0.01825
-14.1	21063.1	474.76392	0.02079
-13.20067	21062.20067	474.7842	0.02379
-12.29968	21061.29968	474.80451	0.02648
-11.39921	21060.39921	474.82481	0.0301
-10.50011	21059.50011	474.84508	0.03321
-9.59936	21058.59936	474.86539	0.03577
-8.70041	21057.70041	474.88566	0.03966
-7.80025	21056.80025	474.90596	0.04254
-6.90102	21055.90102	474.92624	0.04477
-6.00101	21055.00101	474.94655	0.04648
-5.10237	21054.10237	474.96682	0.04813
-4.20208	21053.20208	474.98713	0.04844
-3.30359	21052.30359	475.0074	0.04952
-2.40519	21051.40519	475.02767	0.04792
-1.50513	21050.50513	475.04798	0.04861
-0.60687	21049.60687	475.06825	0.04702
0.29131	21048.70869	475.08853	0.04701
1.19071	21047.80929	475.10883	0.04631
2.08916	21046.91084	475.12911	0.04484
2.98711	21046.01289	475.14938	0.04263
3.88498	21045.11502	475.16965	0.04119
4.78451	21044.21549	475.18996	0.03994
5.68222	21043.31778	475.21024	0.03777
6.57987	21042.42013	475.23051	0.03629
7.47786	21041.52214	475.25079	0.03403
8.37535	21040.62465	475.27106	0.03218
9.27277	21039.72723	475.29133	0.02933
10.1701	21038.8299	475.3116	0.02751
11.06779	21037.93221	475.33189	0.02637
11.96498	21037.03502	475.35216	0.0243
12.86208	21036.13792	475.37243	0.02285
13.75954	21035.24046	475.39271	0.02046
14.6565	21034.3435	475.41298	0.01864
15.55337	21033.44663	475.43326	0.01802
16.4506	21032.5494	475.45354	0.01659
17.34733	21031.65267	475.47381	0.01542
18.24398	21030.75602	475.49408	0.01467
19.14055	21029.85945	475.51435	0.01385
20.03618	21028.96382	475.5346	0.01254
20.9326	21028.0674	475.55488	0.0112
21.82894	21027.17106	475.57515	0.01091
22.72564	21026.27436	475.59543	0.01001
23.62053	21025.37947	475.61567	0.00966
24.51665	21024.48335	475.63594	0.00907
25.41268	21023.58732	475.65622	0.00874
26.30778	21022.69222	475.67647	0.00866
27.20367	21021.79633	475.69674	0.00807
28.09818	21020.90182	475.71698	0.00806
28.99434	21020.00566	475.73726	0.0078
29.88871	21019.11129	475.75751	0.00729
30.78428	21018.21572	475.77778	0.00696
31.6785	21017.3215	475.79802	0.00656
32.57435	21016.42565	475.8183	0.00693
33.46841	21015.53159	475.83855	0.00653
34.36368	21014.63632	475.85882	0.00628
35.25759	21013.74241	475.87906	0.00634
36.15314	21012.84686	475.89934	0.00581
37.0469	21011.9531	475.91958	0.00607
37.94058	21011.05942	475.93983	0.00611
38.83418	21010.16582	475.96007	0.00583
39.72942	21009.27058	475.98035	0.00554
40.62287	21008.37713	476.00059	0.00562
41.51625	21007.48375	476.02084	0.00561
42.40998	21006.59002	476.04109	0.00567
43.30449	21005.69551	476.06136	0.00542
44.19764	21004.80236	476.0816	0.00569
45.09071	21003.90929	476.10185	0.00537
45.98413	21003.01587	476.1221	0.00578
46.87705	21002.12295	476.14234	0.00537
47.76989	21001.23011	476.16258	0.00548
48.66266	21000.33734	476.18283	0.00563
49.55578	20999.44422	476.20308	0.00549
50.44839	20998.55161	476.22332	0.00523
51.34093	20997.65907	476.24356	0.00523
52.23339	20996.76661	476.26381	0.00473
53.12621	20995.87379	476.28406	0.00489
54.01852	20994.98148	476.3043	0.00494
54.91076	20994.08924	476.32454	0.00473
55.80292	20993.19708	476.34479	0.00484
56.69371	20992.30629	476.365	0.00512
57.58615	20991.41385	476.38525	0.00514
58.47808	20990.52192	476.4055	0.00522
59.36994	20989.63006	476.42574	0.00495
60.26043	20988.73957	476.44595	0.00485
61.15257	20987.84743	476.4662	0.00528
62.0442	20986.9558	476.48645	0.00478
62.93446	20986.06554	476.50666	0.00457
63.82594	20985.17406	476.5269	0.00461
64.71777	20984.28223	476.54716	0.00469
65.60781	20983.39219	476.56737	0.0044
66.49906	20982.50094	476.58761	0.00431
67.38895	20981.61105	476.60782	0.00448
68.28005	20980.71995	476.62807	0.00431
69.17021	20979.82979	476.64829	0.00427
70.06116	20978.93884	476.66853	0.00414
70.95075	20978.04925	476.68875	0.00406
71.84155	20977.15845	476.70899	0.00398
72.73141	20976.26859	476.72921	0.00404
73.62077	20975.37923	476.74943	0.00396
74.51134	20974.48866	476.76967	0.00404
75.40055	20973.59945	476.78988	0.00416
76.28968	20972.71032	476.8101	0.00421
76.88482	20972.11518	476.82363	0.00397
77.78069	20971.21931	476.844	0.00411
78.67733	20970.32267	476.86438	0.00378
79.57304	20969.42696	476.88475	0.00375
80.46824	20968.53176	476.90511	0.00407
81.36508	20967.63492	476.92551	0.00398
82.26014	20966.73986	476.94587	0.004
83.15554	20965.84446	476.96624	0.00356
84.05172	20964.94828	476.98663	0.00371
84.94697	20964.05303	477.007	0.00374
85.84172	20963.15828	477.02736	0.00385
86.73682	20962.26318	477.04773	0.00375
87.63269	20961.36731	477.06812	0.00349
88.52764	20960.47236	477.08848	0.00384
89.42208	20959.57792	477.10884	0.00392
90.31644	20958.68356	477.1292	0.00367
91.21116	20957.78884	477.14957	0.00381
92.10537	20956.89463	477.16993	0.00375
92.99993	20956.00007	477.1903	0.00389
93.89399	20955.10601	477.21066	0.00387
94.7884	20954.2116	477.23103	0.00365
95.6823	20953.3177	477.25139	0.0036
96.57656	20952.42344	477.27176	0.00363
97.47031	20951.52969	477.29212	0.00384
98.36442	20950.63558	477.31249	0.00369
99.25802	20949.74198	477.33285	0.00394
100.15154	20948.84846	477.35321	0.00405
101.04542	20947.95458	477.37358	0.00399
101.93879	20947.06121	477.39394	0.00369
102.83123	20946.16877	477.41428	0.00382
103.72445	20945.27555	477.43464	0.0038
104.61802	20944.38198	477.455	0.00382
105.51109	20943.48891	477.47536	0.00399
106.40451	20942.59549	477.49573	0.0039
107.29614	20941.70386	477.51606	0.00375
108.18898	20940.81102	477.53642	0.00337
109.08217	20939.91783	477.55679	0.00369
109.97358	20939.02642	477.57712	0.00353
110.86662	20938.13338	477.59749	0.00339
111.75787	20937.24213	477.61782	0.00378
112.65075	20936.34925	477.63819	0.00346
113.54314	20935.45686	477.65855	0.0034
114.43416	20934.56584	477.67888	0.00336
115.32682	20933.67318	477.69925	0.00357
116.21769	20932.78231	477.71958	0.00349
117.10892	20931.89108	477.73992	0.00339
118.00092	20930.99908	477.76028	0.00316
118.89199	20930.10801	477.78062	0.0029
119.78385	20929.21615	477.80098	0.00299
120.67434	20928.32566	477.82131	0.003
121.56519	20927.43481	477.84165	0.00338
122.45681	20926.54319	477.86201	0.00312
123.3475	20925.6525	477.88235	0.00284
124.23769	20924.76231	477.90268	0.0029
125.12951	20923.87049	477.92305	0.00292
126.01955	20922.98045	477.94338	0.00309
126.90952	20922.09048	477.96371	0.00303
127.79983	20921.20017	477.98405	0.003
128.68965	20920.31035	478.00438	0.00298
129.57981	20919.42019	478.02472	0.00301
130.47075	20918.52925	478.04508	0.00304
131.36033	20917.63967	478.06541	0.00324
