2174.4092	23223.4092	0.54642
2169.01718	23218.01718	0.48632
2163.62767	23212.62767	0.48946
2158.24066	23207.24066	0.44524
2152.85615	23201.85615	0.42945
2147.47414	23196.47414	0.41074
2142.09462	23191.09462	0.37993
2136.7176	23185.7176	0.37255
2131.34307	23180.34307	0.34704
2125.97103	23174.97103	0.35156
2120.60148	23169.60148	0.36865
2115.23442	23164.23442	0.35643
2109.86985	23158.86985	0.35626
2104.50776	23153.50776	0.31807
2099.14815	23148.14815	0.29693
2093.79102	23142.79102	0.27799
2088.43637	23137.43637	0.28281
2083.0842	23132.0842	0.3064
2077.73451	23126.73451	0.32956
2072.38728	23121.38728	0.34117
2067.04253	23116.04253	0.34201
2061.70025	23110.70025	0.32351
2056.36044	23105.36044	0.30481
2051.0231	23100.0231	0.3016
2045.68822	23094.68822	0.30242
2040.35581	23089.35581	0.30385
2035.02585	23084.02585	0.29863
2029.69836	23078.69836	0.30096
2024.37333	23073.37333	0.30471
2019.05075	23068.05075	0.33168
2013.73063	23062.73063	0.34048
2008.41296	23057.41296	0.37841
2003.09774	23052.09774	0.39673
1997.78497	23046.78497	0.43295
1992.47465	23041.47465	0.46498
1987.16678	23036.16678	0.46137
1981.86135	23030.86135	0.49715
1976.55837	23025.55837	0.47449
1971.25783	23020.25783	0.54465
1965.95972	23014.95972	0.59386
1960.66406	23009.66406	0.66266
1955.37083	23004.37083	0.76056
1950.08004	22999.08004	0.81117
1944.79168	22993.79168	0.88234
1939.50575	22988.50575	0.88779
1934.22225	22983.22225	0.86621
1928.94118	22977.94118	0.84768
1923.66253	22972.66253	0.77659
1918.38631	22967.38631	0.75921
1913.11251	22962.11251	0.76398
1907.84114	22956.84114	0.80468
1902.57218	22951.57218	0.88207
1897.30564	22946.30564	0.89775
1892.04152	22941.04152	0.96651
1886.77982	22935.77982	0.96676
1881.52052	22930.52052	0.95348
1876.26364	22925.26364	1
1871.00917	22920.00917	0.96624
1865.7571	22914.7571	0.95459
1860.50745	22909.50745	0.90816
1855.26019	22904.26019	0.86532
1850.01534	22899.01534	0.84545
1844.77289	22893.77289	0.78973
1839.53285	22888.53285	0.7451
1834.29519	22883.29519	0.69026
1829.05994	22878.05994	0.68527
1823.82708	22872.82708	0.60103
1818.59662	22867.59662	0.56562
1813.36854	22862.36854	0.52323
1808.14286	22857.14286	0.48997
1802.91956	22851.91956	0.45885
1797.69865	22846.69865	0.4201
1792.48013	22841.48013	0.41746
1787.26399	22836.26399	0.40752
1782.05023	22831.05023	0.36568
1776.83885	22825.83885	0.32471
1771.62985	22820.62985	0.29167
1766.42323	22815.42323	0.28784
1761.21898	22810.21898	0.29903
1756.0171	22805.0171	0.3201
1750.8176	22799.8176	0.31128
1745.62047	22794.62047	0.27501
1740.42571	22789.42571	0.25527
1735.23331	22784.23331	0.25065
1730.04328	22779.04328	0.25873
1724.85561	22773.85561	0.26768
1719.67031	22768.67031	0.27177
1714.48737	22763.48737	0.2596
1709.30678	22758.30678	0.23713
1704.12856	22753.12856	0.21941
1698.95268	22747.95268	0.20595
1693.77917	22742.77917	0.20306
1688.608	22737.608	0.19287
1683.43919	22732.43919	0.2152
1678.27273	22727.27273	0.21996
1678.27273	22727.27273	0.26463
1673.10861	22722.10861	0.268
1667.94684	22716.94684	0.223
1662.78742	22711.78742	0.16828
1657.63034	22706.63034	0.15541
1652.4756	22701.4756	0.14481
1647.3232	22696.3232	0.1405
1642.17313	22691.17313	0.13924
1637.02541	22686.02541	0.16537
1631.88002	22680.88002	0.28881
1626.73696	22675.73696	0.47649
1621.59624	22670.59624	0.70659
1616.45784	22665.45784	0.84494
1611.32178	22660.32178	0.84881
1606.18804	22655.18804	0.65973
1601.05663	22650.05663	0.39141
1595.92754	22644.92754	0.2238
1590.80077	22639.80077	0.13471
1585.67632	22634.67632	0.09989
1580.5542	22629.5542	0.08674
1575.43439	22624.43439	0.0756
1570.3169	22619.3169	0.07313
1565.20172	22614.20172	0.07531
1560.08885	22609.08885	0.08714
1554.9783	22603.9783	0.11625
1549.87006	22598.87006	0.13417
1544.76412	22593.76412	0.12918
1539.66049	22588.66049	0.10794
1534.55917	22583.55917	0.07712
1529.46015	22578.46015	0.05843
1524.36343	22573.36343	0.06226
1519.26901	22568.26901	0.06474
1514.1769	22563.1769	0.0763
1509.08707	22558.08707	0.08503
1503.99955	22552.99955	0.11765
1498.91432	22547.91432	0.17868
1493.83138	22542.83138	0.24837
1488.75073	22537.75073	0.30694
1483.67237	22532.67237	0.34106
1478.59631	22527.59631	0.33463
1473.52252	22522.52252	0.29151
1468.45102	22517.45102	0.19729
1463.38181	22512.38181	0.14115
1458.31488	22507.31488	0.12922
1453.25023	22502.25023	0.14387
1448.18785	22497.18785	0.14091
1443.12776	22492.12776	0.12326
1438.06993	22487.06993	0.09072
1433.01439	22482.01439	0.06313
1427.96111	22476.96111	0.05514
1422.91011	22471.91011	0.065
1417.86138	22466.86138	0.08704
1412.81491	22461.81491	0.12526
1407.77072	22456.77072	0.15244
1402.72878	22451.72878	0.16806
1397.68911	22446.68911	0.16071
1392.65171	22441.65171	0.14714
1387.61656	22436.61656	0.13806
1382.58367	22431.58367	0.12789
1377.55304	22426.55304	0.10975
1372.52466	22421.52466	0.0741
1367.49854	22416.49854	0.04437
1362.47468	22411.47468	0.03061
1357.45306	22406.45306	0.02738
1352.43369	22401.43369	0.02518
1347.41657	22396.41657	0.03142
1342.4017	22391.4017	0.03691
1337.38908	22386.38908	0.03712
1332.37869	22381.37869	0.04406
1327.37055	22376.37055	0.0583
1322.36465	22371.36465	0.0921
1317.36099	22366.36099	0.15757
1312.35957	22361.35957	0.21888
1307.36038	22356.36038	0.26438
1302.36343	22351.36343	0.2356
1297.36872	22346.36872	0.15843
1292.37623	22341.37623	0.08799
1287.38597	22336.38597	0.04607
1282.39795	22331.39795	0.03796
1277.41215	22326.41215	0.0347
1272.42857	22321.42857	0.03883
1267.44722	22316.44722	0.03688
1262.46809	22311.46809	0.03643
1257.49119	22306.49119	0.03264
1252.5165	22301.5165	0.03025
1247.54404	22296.54404	0.02984
1242.57379	22291.57379	0.02779
1237.60575	22286.60575	0.0308
1232.63993	22281.63993	0.03005
1227.67632	22276.67632	0.02935
1222.71492	22271.71492	0.0282
1217.75573	22266.75573	0.03119
1212.79875	22261.79875	0.034
1207.84398	22256.84398	0.04269
1202.89141	22251.89141	0.0505
1197.94105	22246.94105	0.04738
1192.99288	22241.99288	0.04822
1188.04692	22237.04692	0.04561
1183.10316	22232.10316	0.03
1178.16159	22227.16159	0.022
1173.22222	22222.22222	0.01785
1168.28505	22217.28505	0.02035
1163.35007	22212.35007	0.02378
1158.41728	22207.41728	0.03327
1153.48668	22202.48668	0.04578
1148.55827	22197.55827	0.07296
1143.63205	22192.63205	0.10007
1138.70801	22187.70801	0.10769
1133.78616	22182.78616	0.09781
1128.86649	22177.86649	0.07972
1123.949	22172.949	0.08433
1119.0337	22168.0337	0.11708
1114.12057	22163.12057	0.17356
1109.20962	22158.20962	0.2516
1104.30084	22153.30084	0.28534
1099.39424	22148.39424	0.25533
1094.48981	22143.48981	0.1697
1089.58756	22138.58756	0.10243
1084.68747	22133.68747	0.06113
1079.78956	22128.78956	0.0392
1074.89381	22123.89381	0.02708
1070.00022	22119.00022	0.02188
1065.1088	22114.1088	0.02287
1060.21954	22109.21954	0.02734
1055.33245	22104.33245	0.02322
1050.44751	22099.44751	0.02902
1045.56474	22094.56474	0.03517
1040.68412	22089.68412	0.04222
1035.80565	22084.80565	0.04759
1030.92934	22079.92934	0.04385
1026.05519	22075.05519	0.03013
1021.18318	22070.18318	0.01768
1016.31333	22065.31333	0.00992
1011.44562	22060.44562	0.00951
1006.58006	22055.58006	0.00942
1001.71665	22050.71665	0.00885
996.85538	22045.85538	0.00985
991.99625	22040.99625	0.0098
987.13927	22036.13927	0.00925
982.28442	22031.28442	0.00895
977.43172	22026.43172	0.00919
972.58115	22021.58115	0.01011
967.73272	22016.73272	0.00935
962.88642	22011.88642	0.00873
958.04225	22007.04225	0.00873
953.20022	22002.20022	0.00778
948.36032	21997.36032	0.00706
943.52254	21992.52254	0.00737
938.6869	21987.6869	0.00809
933.85337	21982.85337	0.00873
929.02198	21978.02198	0.00937
924.1927	21973.1927	0.00966
919.36555	21968.36555	0.01008
914.54052	21963.54052	0.00904
909.71761	21958.71761	0.01039
904.89682	21953.89682	0.01663
900.07814	21949.07814	0.02273
895.26158	21944.26158	0.03142
890.44713	21939.44713	0.04081
885.63479	21934.63479	0.05092
880.82456	21929.82456	0.05795
876.01644	21925.01644	0.0715
871.21043	21920.21043	0.12408
866.40653	21915.40653	0.21391
861.60473	21910.60473	0.31961
856.80504	21905.80504	0.40576
852.00745	21901.00745	0.38336
847.21196	21896.21196	0.26918
842.41856	21891.41856	0.15265
837.62727	21886.62727	0.06924
832.83807	21881.83807	0.03101
828.05097	21877.05097	0.01619
823.26597	21872.26597	0.01217
818.48305	21867.48305	0.01182
813.70223	21862.70223	0.00949
808.9235	21857.9235	0.00907
804.14685	21853.14685	0.00905
799.3723	21848.3723	0.00898
794.59983	21843.59983	0.01037
789.82944	21838.82944	0.01153
785.06114	21834.06114	0.01228
780.29491	21829.29491	0.01197
775.53077	21824.53077	0.01235
770.76871	21819.76871	0.01145
766.00873	21815.00873	0.01099
761.25082	21810.25082	0.01031
756.49498	21805.49498	0.0143
751.74123	21800.74123	0.02106
746.98954	21795.98954	0.02574
742.23992	21791.23992	0.02881
737.49237	21786.49237	0.02508
732.7469	21781.7469	0.01919
728.00348	21777.00348	0.01491
723.26214	21772.26214	0.01525
718.52286	21767.52286	0.01183
713.78564	21762.78564	0.01195
709.05048	21758.05048	0.01459
704.31738	21753.31738	0.01544
699.58634	21748.58634	0.0206
694.85736	21743.85736	0.01776
690.13043	21739.13043	0.0104
685.40556	21734.40556	0.009
680.68275	21729.68275	0.00533
675.96198	21724.96198	0.0053
671.24327	21720.24327	0.004
666.5266	21715.5266	0.00584
661.81198	21710.81198	0.00595
657.09941	21706.09941	0.00786
652.38889	21701.38889	0.00828
647.68041	21696.68041	0.00794
642.97397	21691.97397	0.00928
638.26957	21687.26957	0.00879
633.56722	21682.56722	0.00942
628.8669	21677.8669	0.00633
624.16862	21673.16862	0.00756
619.47237	21668.47237	0.00584
614.77816	21663.77816	0.00633
610.08599	21659.08599	0.00537
605.39584	21654.39584	0.00514
600.70773	21649.70773	0.00575
596.02165	21645.02165	0.00523
591.33759	21640.33759	0.00462
586.65556	21635.65556	0.00563
581.97556	21630.97556	0.00689
577.29758	21626.29758	0.00619
572.62162	21621.62162	0.00666
567.94769	21616.94769	0.00683
563.27577	21612.27577	0.00534
558.60588	21607.60588	0.00473
553.938	21602.938	0.00528
549.27214	21598.27214	0.00455
544.60829	21593.60829	0.00424
539.94646	21588.94646	0.00471
535.28664	21584.28664	0.00449
530.62883	21579.62883	0.00485
525.97303	21574.97303	0.00528
521.31924	21570.31924	0.00555
516.66746	21565.66746	0.00515
512.01768	21561.01768	0.00489
507.36991	21556.36991	0.0046
502.72414	21551.72414	0.00428
498.08037	21547.08037	0.00441
493.4386	21542.4386	0.00419
488.79884	21537.79884	0.00384
484.16107	21533.16107	0.00351
479.5253	21528.5253	0.00451
474.89152	21523.89152	0.00445
470.25974	21519.25974	0.0055
465.62995	21514.62995	0.00649
461.00215	21510.00215	0.00635
456.37634	21505.37634	0.00775
451.75253	21500.75253	0.0078
447.1307	21496.1307	0.0082
442.51085	21491.51085	0.00804
437.893	21486.893	0.00771
433.27712	21482.27712	0.00759
428.66323	21477.66323	0.00721
424.05132	21473.05132	0.00631
419.44139	21468.44139	0.00805
414.83344	21463.83344	0.00873
410.22747	21459.22747	0.00914
405.62347	21454.62347	0.00856
401.02145	21450.02145	0.00698
396.4214	21445.4214	0.00594
391.82333	21440.82333	0.006
387.22722	21436.22722	0.00508
382.63309	21431.63309	0.00507
378.04093	21427.04093	0.00563
373.45073	21422.45073	0.00655
368.8625	21417.8625	0.00631
364.27623	21413.27623	0.00783
359.69193	21408.69193	0.00973
355.10959	21404.10959	0.01002
350.52921	21399.52921	0.01007
345.95079	21394.95079	0.01166
341.37433	21390.37433	0.01238
336.79983	21385.79983	0.0108
332.22728	21381.22728	0.01063
327.65669	21376.65669	0.01177
323.08805	21372.08805	0.01871
318.52137	21367.52137	0.0286
313.95663	21362.95663	0.04346
309.39385	21358.39385	0.06677
304.83301	21353.83301	0.08343
300.27412	21349.27412	0.07811
295.71718	21344.71718	0.05822
291.16219	21340.16219	0.03016
286.60913	21335.60913	0.01452
282.05802	21331.05802	0.00621
277.50885	21326.50885	0.00462
272.96162	21321.96162	0.00379
268.41633	21317.41633	0.00359
263.87298	21312.87298	0.00374
259.33156	21308.33156	0.00359
254.79207	21303.79207	0.00358
250.25453	21299.25453	0.00365
245.71891	21294.71891	0.00395
241.18522	21290.18522	0.00343
236.65347	21285.65347	0.00385
232.12364	21281.12364	0.00353
227.59574	21276.59574	0.00382
223.06977	21272.06977	0.00437
218.54573	21267.54573	0.00331
214.0236	21263.0236	0.00444
209.5034	21258.5034	0.00445
204.98512	21253.98512	0.00296
200.46876	21249.46876	0.0043
195.95432	21244.95432	0.0043
191.4418	21240.4418	0.00465
186.9312	21235.9312	0.00437
182.42251	21231.42251	0.00583
177.91573	21226.91573	0.00483
173.41087	21222.41087	0.00471
168.90791	21217.90791	0.00647
164.40687	21213.40687	0.00517
159.90774	21208.90774	0.00558
155.41052	21204.41052	0.00541
150.9152	21199.9152	0.0057
146.42179	21195.42179	0.00642
141.93028	21190.93028	0.00729
137.44068	21186.44068	0.00646
132.95298	21181.95298	0.00598
128.46717	21177.46717	0.00538
123.98327	21172.98327	0.00535
119.50127	21168.50127	0.00649
115.02116	21164.02116	0.00677
110.54295	21159.54295	0.00603
106.06664	21155.06664	0.0049
101.59222	21150.59222	0.00577
97.11969	21146.11969	0.00448
92.64905	21141.64905	0.0059
88.1803	21137.1803	0.00497
83.71344	21132.71344	0.00578
79.24847	21128.24847	0.00441
74.78538	21123.78538	0.00484
70.32418	21119.32418	0.00389
65.86486	21114.86486	0.00479
61.40743	21110.40743	0.00386
56.95188	21105.95188	0.00493
52.49821	21101.49821	0.0039
48.04641	21097.04641	0.00383
43.5965	21092.5965	0.00382
39.14846	21088.14846	0.00399
34.7023	21083.7023	0.00312
30.25801	21079.25801	0.00427
25.8156	21074.8156	0.00248
21.37505	21070.37505	0.0041
16.93638	21065.93638	0.00561
12.49958	21061.49958	0.00711
8.06465	21057.06465	0.00998
3.63158	21052.63158	0.01424
-0.79962	21048.20038	0.0163
-5.22896	21043.77104	0.01463
-9.65643	21039.34357	0.01785
-14.08204	21034.91796	0.01477
-18.50578	21030.49422	0.009
-22.92767	21026.07233	0.00651
-27.3477	21021.6523	0.0055
-31.76587	21017.23413	0.00449
-36.18218	21012.81782	0.00451
-40.59664	21008.40336	0.0039
-45.00924	21003.99076	0.00402
-49.41999	20999.58001	0.00321
-53.82889	20995.17111	0.00393
-58.23594	20990.76406	0.00461
-62.64113	20986.35887	0.00331
-67.04448	20981.95552	0.00375
-71.44598	20977.55402	0.00418
-75.84564	20973.15436	0.00311
-80.24345	20968.75655	0.00409
-84.63941	20964.36059	0.005
-89.03354	20959.96646	0.00435
-93.42582	20955.57418	0.00412
-97.81626	20951.18374	0.00521
-102.20486	20946.79514	0.00587
-106.59162	20942.40838	0.00598
-110.97655	20938.02345	0.00631
-115.35964	20933.64036	0.00704
-119.7409	20929.2591	0.00661
-124.12032	20924.87968	0.00629
-128.49791	20920.50209	0.007
-132.87367	20916.12633	0.00598
-137.2476	20911.7524	0.00564
-141.61969	20907.38031	0.00565
-145.98997	20903.01003	0.0048
-150.35841	20898.64159	0.00498
-154.72503	20894.27497	0.00536
-159.08983	20889.91017	0.00645
-163.4528	20885.5472	0.00438
-167.81395	20881.18605	0.00375
-172.17328	20876.82672	0.00456
-176.53079	20872.46921	0.004
-180.88648	20868.11352	0.00394
-185.24035	20863.75965	0.0041
-189.59241	20859.40759	0.00263
-193.94265	20855.05735	0.00362
-198.29108	20850.70892	0.00374
-202.63769	20846.36231	0.00337
-206.98249	20842.01751	0.00306
-211.32548	20837.67452	0.00318
-215.66667	20833.33333	0.00288
